rep,host,t,Rc
1,13,29000.0,0.0
1,13,30000.0,0.0
1,13,31000.0,0.0
1,13,32000.0,0.0
1,13,33000.0,0.0
1,13,34000.0,0.0
1,13,35000.0,0.0
1,13,36000.0,0.0
1,13,37000.0,0.0
1,13,38000.0,0.0
1,13,39000.0,0.0
1,13,40000.0,0.0
1,13,41000.0,0.0
1,13,42000.0,0.0
1,13,43000.0,2.0
1,13,44000.0,2.0
1,13,45000.0,2.0
1,13,46000.0,2.0
1,13,47000.0,2.0
1,13,48000.0,2.0
1,13,49000.0,2.0
1,13,50000.0,2.0
1,14,5000.0,0.0
1,14,6000.0,0.0
1,14,7000.0,0.0
1,14,8000.0,0.0
1,14,9000.0,0.0
1,14,10000.0,0.0
1,14,11000.0,0.0
1,14,12000.0,0.0
1,14,13000.0,0.0
1,14,14000.0,0.0
1,14,15000.0,0.0
1,14,16000.0,0.0
1,14,17000.0,0.0
1,14,18000.0,0.0
1,14,19000.0,0.0
1,14,20000.0,0.0
1,14,21000.0,0.0
1,14,22000.0,0.0
1,14,23000.0,0.0
1,14,24000.0,0.0
1,14,25000.0,0.0
1,14,26000.0,0.0
1,14,27000.0,0.0
1,14,28000.0,0.0
1,14,29000.0,0.0
1,14,30000.0,0.0
1,14,31000.0,0.0
1,14,32000.0,0.0
1,14,33000.0,0.0
1,14,34000.0,0.0
1,14,35000.0,0.0
1,14,36000.0,0.0
1,14,37000.0,0.0
1,14,38000.0,0.0
1,14,39000.0,0.0
1,14,40000.0,0.0
1,14,41000.0,0.0
1,14,42000.0,0.0
1,14,43000.0,0.0
1,14,44000.0,0.0
1,14,45000.0,0.0
1,14,46000.0,0.0
1,14,47000.0,0.0
1,14,48000.0,0.0
1,14,49000.0,0.0
1,14,50000.0,0.0
1,15,5000.0,0.0
1,15,6000.0,0.0
1,15,7000.0,0.0
1,15,8000.0,0.0
1,15,9000.0,0.0
1,15,10000.0,0.0
1,15,11000.0,0.0
1,15,12000.0,0.0
1,15,13000.0,0.0
1,15,14000.0,0.0
1,15,15000.0,0.0
1,15,16000.0,0.0
1,15,17000.0,0.0
1,15,18000.0,0.0
1,15,19000.0,0.0
1,15,20000.0,0.0
1,15,21000.0,0.0
1,15,22000.0,0.0
1,15,23000.0,0.0
1,15,24000.0,0.0
1,15,25000.0,0.0
1,15,26000.0,0.0
1,15,27000.0,0.0
1,15,28000.0,0.0
1,15,29000.0,0.0
1,15,30000.0,0.0
1,15,31000.0,0.0
1,15,32000.0,0.0
1,15,33000.0,0.0
1,15,34000.0,0.0
1,15,35000.0,0.0
1,15,36000.0,0.0
1,15,37000.0,0.0
1,15,38000.0,0.0
1,15,39000.0,0.0
1,15,40000.0,0.0
1,15,41000.0,0.0
1,15,42000.0,2.0
1,15,43000.0,2.0
1,15,44000.0,2.0
1,15,45000.0,2.0
1,15,46000.0,2.0
1,15,47000.0,2.0
1,15,48000.0,2.0
1,15,49000.0,2.0
1,15,50000.0,2.0
1,16,5000.0,0.0
1,16,6000.0,0.0
1,16,7000.0,0.0
1,16,8000.0,0.0
1,16,9000.0,0.0
1,16,10000.0,0.0
1,16,11000.0,0.0
1,16,12000.0,0.0
1,16,13000.0,0.0
1,16,14000.0,0.0
1,16,15000.0,0.0
1,16,16000.0,0.0
1,16,17000.0,0.0
1,16,18000.0,0.0
1,16,19000.0,0.0
1,16,20000.0,0.0
1,16,21000.0,0.0
1,16,22000.0,0.0
1,16,23000.0,0.0
1,16,24000.0,0.0
1,16,25000.0,0.0
1,16,26000.0,0.0
1,16,27000.0,0.0
1,16,28000.0,2.0
1,16,29000.0,2.0
1,16,30000.0,2.0
1,16,31000.0,2.0
1,16,32000.0,0.0
1,16,33000.0,0.0
1,16,34000.0,0.0
1,16,35000.0,0.0
1,16,36000.0,0.0
1,16,37000.0,0.0
1,16,38000.0,0.0
1,16,39000.0,0.0
1,16,40000.0,0.0
1,16,41000.0,0.0
1,16,42000.0,0.0
1,16,43000.0,0.0
1,16,44000.0,0.0
1,16,45000.0,0.0
1,16,46000.0,0.0
1,16,47000.0,0.0
1,16,48000.0,0.0
1,16,49000.0,0.0
1,16,50000.0,0.0
1,17,5000.0,0.0
1,17,6000.0,0.0
1,17,7000.0,0.0
1,17,8000.0,0.0
1,17,9000.0,0.0
1,17,10000.0,0.0
1,17,11000.0,0.0
1,17,12000.0,0.0
1,17,13000.0,0.0
1,17,14000.0,0.0
1,17,15000.0,0.0
1,17,16000.0,0.0
1,17,17000.0,0.0
1,17,18000.0,0.0
1,17,19000.0,0.0
1,17,20000.0,0.0
1,17,21000.0,0.0
1,17,22000.0,0.0
1,17,23000.0,0.0
1,17,24000.0,0.0
1,17,25000.0,0.0
1,17,26000.0,0.0
1,17,27000.0,0.0
1,17,28000.0,0.0
1,17,29000.0,0.0
1,17,30000.0,0.0
1,17,31000.0,0.0
1,17,32000.0,0.0
1,17,33000.0,0.0
1,17,34000.0,0.0
1,17,35000.0,0.0
1,17,36000.0,0.0
1,17,37000.0,0.0
1,17,38000.0,0.0
1,17,39000.0,0.0
1,17,40000.0,0.0
1,17,41000.0,0.0
1,17,42000.0,0.0
1,17,43000.0,0.0
1,17,44000.0,0.0
1,17,45000.0,0.0
1,17,46000.0,0.0
1,17,47000.0,0.0
1,17,48000.0,0.0
1,17,49000.0,0.0
1,17,50000.0,0.0
1,18,5000.0,0.0
1,18,6000.0,0.0
1,18,7000.0,0.0
1,18,8000.0,0.0
1,18,9000.0,0.0
1,18,10000.0,0.0
1,18,11000.0,0.0
1,18,12000.0,0.0
1,18,13000.0,0.0
1,18,14000.0,0.0
1,18,15000.0,0.0
1,18,16000.0,0.0
1,18,17000.0,0.0
1,18,18000.0,0.0
1,18,19000.0,0.0
1,18,20000.0,0.0
1,18,21000.0,0.0
1,18,22000.0,0.0
1,18,23000.0,0.0
1,18,24000.0,0.0
1,18,25000.0,0.0
1,18,26000.0,0.0
1,18,27000.0,0.0
1,18,28000.0,0.0
1,18,29000.0,0.0
1,18,30000.0,0.0
1,18,31000.0,0.0
1,18,32000.0,0.0
1,18,33000.0,0.0
1,18,34000.0,0.0
1,18,35000.0,0.0
1,18,36000.0,0.0
1,18,37000.0,0.0
1,18,38000.0,0.0
1,18,39000.0,0.0
1,18,40000.0,0.0
1,18,41000.0,0.0
1,18,42000.0,0.0
1,18,43000.0,0.0
1,18,44000.0,0.0
1,18,45000.0,0.0
1,18,46000.0,0.0
1,18,47000.0,0.0
1,18,48000.0,0.0
1,18,49000.0,0.0
1,18,50000.0,0.0
1,19,5000.0,0.0
1,19,6000.0,2.0
1,19,7000.0,2.0
1,19,8000.0,2.0
1,19,9000.0,2.0
1,19,10000.0,2.0
1,19,11000.0,2.0
1,19,12000.0,2.0
1,19,13000.0,2.0
1,19,14000.0,2.0
1,19,15000.0,2.0
1,19,16000.0,2.0
1,19,17000.0,2.0
1,19,18000.0,2.0
1,19,19000.0,2.0
1,19,20000.0,2.0
1,19,21000.0,2.0
1,19,22000.0,0.0
1,19,23000.0,0.0
1,19,24000.0,0.0
1,19,25000.0,0.0
1,19,26000.0,0.0
1,19,27000.0,0.0
1,19,28000.0,0.0
1,19,29000.0,0.0
1,19,30000.0,2.0
1,19,31000.0,2.0
1,19,32000.0,0.0
1,19,33000.0,0.0
1,19,34000.0,0.0
1,19,35000.0,0.0
1,19,36000.0,0.0
1,19,37000.0,0.0
1,19,38000.0,0.0
1,19,39000.0,0.0
1,19,40000.0,0.0
1,19,41000.0,0.0
1,19,42000.0,0.0
1,19,43000.0,0.0
1,19,44000.0,0.0
1,19,45000.0,0.0
1,19,46000.0,0.0
1,19,47000.0,0.0
1,19,48000.0,0.0
1,19,49000.0,0.0
1,19,50000.0,0.0
1,20,5000.0,0.0
1,20,6000.0,0.0
1,20,7000.0,0.0
1,20,8000.0,0.0
1,20,9000.0,0.0
1,20,10000.0,0.0
1,20,11000.0,0.0
1,20,12000.0,0.0
1,20,13000.0,0.0
1,20,14000.0,0.0
1,20,15000.0,0.0
1,20,16000.0,0.0
1,20,17000.0,0.0
1,20,18000.0,0.0
1,20,19000.0,0.0
1,20,20000.0,0.0
1,20,21000.0,0.0
1,20,22000.0,0.0
1,20,23000.0,0.0
1,20,24000.0,0.0
1,20,25000.0,0.0
1,20,26000.0,0.0
1,20,27000.0,0.0
1,20,28000.0,0.0
1,20,29000.0,0.0
1,20,30000.0,0.0
1,20,31000.0,0.0
1,20,32000.0,0.0
1,20,33000.0,0.0
1,20,34000.0,0.0
1,20,35000.0,0.0
1,20,36000.0,0.0
1,20,37000.0,0.0
1,20,38000.0,0.0
1,20,39000.0,0.0
1,20,40000.0,0.0
1,20,41000.0,0.0
1,20,42000.0,0.0
1,20,43000.0,0.0
1,20,44000.0,0.0
1,20,45000.0,0.0
1,20,46000.0,0.0
1,20,47000.0,0.0
1,20,48000.0,0.0
1,20,49000.0,0.0
1,20,50000.0,0.0
1,21,5000.0,2.0
1,21,6000.0,2.0
1,21,7000.0,2.0
1,21,8000.0,2.0
1,21,9000.0,2.0
1,21,10000.0,2.0
1,21,11000.0,2.0
1,21,12000.0,0.0
1,21,13000.0,0.0
1,21,14000.0,0.0
1,21,15000.0,0.0
1,21,16000.0,0.0
1,21,17000.0,0.0
1,21,18000.0,0.0
1,21,19000.0,0.0
1,21,20000.0,0.0
1,21,21000.0,0.0
1,21,22000.0,0.0
1,21,23000.0,0.0
1,21,24000.0,0.0
1,21,25000.0,0.0
1,21,26000.0,0.0
1,21,27000.0,0.0
1,21,28000.0,0.0
1,21,29000.0,0.0
1,21,30000.0,0.0
1,21,31000.0,0.0
1,21,32000.0,0.0
1,21,33000.0,0.0
1,21,34000.0,0.0
1,21,35000.0,0.0
1,21,36000.0,0.0
1,21,37000.0,0.0
1,21,38000.0,0.0
1,21,39000.0,0.0
1,21,40000.0,0.0
1,21,41000.0,0.0
1,21,42000.0,0.0
1,21,43000.0,0.0
1,21,44000.0,0.0
1,21,45000.0,0.0
1,21,46000.0,0.0
1,21,47000.0,0.0
1,21,48000.0,0.0
1,21,49000.0,0.0
1,21,50000.0,2.0
1,22,5000.0,0.0
1,22,6000.0,0.0
1,22,7000.0,0.0
1,22,8000.0,0.0
1,22,9000.0,0.0
1,22,10000.0,0.0
1,22,11000.0,0.0
1,22,12000.0,0.0
1,22,13000.0,0.0
1,22,14000.0,0.0
1,22,15000.0,0.0
1,22,16000.0,0.0
1,22,17000.0,0.0
1,22,18000.0,0.0
1,22,19000.0,0.0
1,22,20000.0,0.0
1,22,21000.0,0.0
1,22,22000.0,0.0
1,22,23000.0,0.0
1,22,24000.0,0.0
1,22,25000.0,0.0
1,22,26000.0,0.0
1,22,27000.0,0.0
1,22,28000.0,0.0
1,22,29000.0,0.0
1,22,30000.0,0.0
1,22,31000.0,0.0
1,22,32000.0,0.0
1,22,33000.0,0.0
1,22,34000.0,0.0
1,22,35000.0,0.0
1,22,36000.0,0.0
1,22,37000.0,0.0
1,22,38000.0,0.0
1,22,39000.0,0.0
1,22,40000.0,0.0
1,22,41000.0,0.0
1,22,42000.0,0.0
1,22,43000.0,2.0
1,22,44000.0,2.0
1,22,45000.0,2.0
1,22,46000.0,2.0
1,22,47000.0,2.0
1,22,48000.0,2.0
1,22,49000.0,2.0
1,22,50000.0,2.0
1,23,5000.0,2.0
1,23,6000.0,2.0
1,23,7000.0,2.0
1,23,8000.0,2.0
1,23,9000.0,2.0
1,23,10000.0,2.0
1,23,11000.0,2.0
1,23,12000.0,0.0
1,23,13000.0,0.0
1,23,14000.0,0.0
1,23,15000.0,0.0
1,23,16000.0,0.0
1,23,17000.0,0.0
1,23,18000.0,0.0
1,23,19000.0,0.0
1,23,20000.0,0.0
1,23,21000.0,0.0
1,23,22000.0,0.0
1,23,23000.0,0.0
1,23,24000.0,0.0
1,23,25000.0,0.0
1,23,26000.0,0.0
1,23,27000.0,0.0
1,23,28000.0,0.0
1,23,29000.0,2.0
1,23,30000.0,2.0
1,23,31000.0,2.0
1,23,32000.0,0.0
1,23,33000.0,0.0
1,23,34000.0,0.0
1,23,35000.0,0.0
1,23,36000.0,0.0
1,23,37000.0,0.0
1,23,38000.0,0.0
1,23,39000.0,0.0
1,23,40000.0,0.0
1,23,41000.0,0.0
1,23,42000.0,0.0
1,23,43000.0,0.0
1,23,44000.0,0.0
1,23,45000.0,0.0
1,23,46000.0,0.0
1,23,47000.0,0.0
1,23,48000.0,0.0
1,23,49000.0,0.0
1,23,50000.0,0.0
1,24,5000.0,0.0
1,24,6000.0,0.0
1,24,7000.0,0.0
1,24,8000.0,0.0
1,24,9000.0,0.0
1,24,10000.0,0.0
1,24,11000.0,0.0
1,24,12000.0,0.0
1,24,13000.0,0.0
1,24,14000.0,0.0
1,24,15000.0,0.0
1,24,16000.0,0.0
1,24,17000.0,0.0
1,24,18000.0,0.0
1,24,19000.0,0.0
1,24,20000.0,0.0
1,24,21000.0,0.0
1,24,22000.0,0.0
1,24,23000.0,0.0
1,24,24000.0,0.0
1,24,25000.0,0.0
1,24,26000.0,0.0
1,24,27000.0,0.0
1,24,28000.0,0.0
1,24,29000.0,0.0
1,24,30000.0,0.0
1,24,31000.0,0.0
1,24,32000.0,0.0
1,24,33000.0,0.0
1,24,34000.0,0.0
1,24,35000.0,0.0
1,24,36000.0,0.0
1,24,37000.0,0.0
1,24,38000.0,0.0
1,24,39000.0,0.0
1,24,40000.0,0.0
1,24,41000.0,0.0
1,24,42000.0,0.0
1,24,43000.0,2.0
1,24,44000.0,2.0
1,24,45000.0,2.0
1,24,46000.0,2.0
1,24,47000.0,2.0
1,24,48000.0,2.0
1,24,49000.0,2.0
1,24,50000.0,2.0
1,25,5000.0,2.0
1,25,6000.0,2.0
1,25,7000.0,2.0
1,25,8000.0,2.0
1,25,9000.0,2.0
1,25,10000.0,2.0
1,25,11000.0,2.0
1,25,12000.0,0.0
1,25,13000.0,0.0
1,25,14000.0,0.0
1,25,15000.0,0.0
1,25,16000.0,0.0
1,25,17000.0,0.0
1,25,18000.0,0.0
1,25,19000.0,0.0
1,25,20000.0,0.0
1,25,21000.0,0.0
1,25,22000.0,0.0
1,25,23000.0,0.0
1,25,24000.0,0.0
1,25,25000.0,0.0
1,25,26000.0,0.0
1,25,27000.0,0.0
1,25,28000.0,0.0
1,25,29000.0,0.0
1,25,30000.0,0.0
1,25,31000.0,0.0
1,25,32000.0,0.0
1,25,33000.0,0.0
1,25,34000.0,0.0
1,25,35000.0,0.0
1,25,36000.0,0.0
1,25,37000.0,0.0
1,25,38000.0,0.0
1,25,39000.0,0.0
1,25,40000.0,0.0
1,25,41000.0,0.0
1,25,42000.0,0.0
1,25,43000.0,0.0
1,25,44000.0,0.0
1,25,45000.0,0.0
1,25,46000.0,0.0
1,25,47000.0,0.0
1,25,48000.0,0.0
1,25,49000.0,0.0
1,25,50000.0,0.0
1,26,5000.0,0.0
1,26,6000.0,0.0
1,26,7000.0,0.0
1,26,8000.0,0.0
1,26,9000.0,0.0
1,26,10000.0,0.0
1,26,11000.0,0.0
1,26,12000.0,0.0
1,26,13000.0,0.0
1,26,14000.0,0.0
1,26,15000.0,0.0
1,26,16000.0,0.0
1,26,17000.0,0.0
1,26,18000.0,0.0
1,26,19000.0,0.0
1,26,20000.0,0.0
1,26,21000.0,0.0
1,26,22000.0,0.0
1,26,23000.0,0.0
1,26,24000.0,0.0
1,26,25000.0,0.0
1,26,26000.0,0.0
1,26,27000.0,0.0
1,26,28000.0,0.0
1,26,29000.0,0.0
1,26,30000.0,0.0
1,26,31000.0,0.0
1,26,32000.0,0.0
1,26,33000.0,0.0
1,26,34000.0,0.0
1,26,35000.0,0.0
1,26,36000.0,0.0
1,26,37000.0,0.0
1,26,38000.0,0.0
1,26,39000.0,0.0
1,26,40000.0,0.0
1,26,41000.0,0.0
1,26,42000.0,0.0
1,26,43000.0,0.0
1,26,44000.0,0.0
1,26,45000.0,0.0
1,26,46000.0,0.0
1,26,47000.0,0.0
1,26,48000.0,0.0
1,26,49000.0,0.0
1,26,50000.0,0.0
1,27,5000.0,0.0
1,27,6000.0,0.0
1,27,7000.0,0.0
1,27,8000.0,0.0
1,27,9000.0,0.0
1,27,10000.0,0.0
1,27,11000.0,0.0
1,27,12000.0,0.0
1,27,13000.0,0.0
1,27,14000.0,0.0
1,27,15000.0,0.0
1,27,16000.0,0.0
1,27,17000.0,0.0
1,27,18000.0,0.0
1,27,19000.0,0.0
1,27,20000.0,0.0
1,27,21000.0,0.0
1,27,22000.0,0.0
1,27,23000.0,0.0
1,27,24000.0,0.0
1,27,25000.0,0.0
1,27,26000.0,0.0
1,27,27000.0,0.0
1,27,28000.0,0.0
1,27,29000.0,0.0
1,27,30000.0,0.0
1,27,31000.0,0.0
1,27,32000.0,0.0
1,27,33000.0,0.0
1,27,34000.0,0.0
1,27,35000.0,0.0
1,27,36000.0,0.0
1,27,37000.0,0.0
1,27,38000.0,0.0
1,27,39000.0,0.0
1,27,40000.0,0.0
1,27,41000.0,0.0
1,27,42000.0,0.0
1,27,43000.0,0.0
1,27,44000.0,0.0
1,27,45000.0,0.0
1,27,46000.0,0.0
1,27,47000.0,0.0
1,27,48000.0,0.0
1,27,49000.0,0.0
1,27,50000.0,2.0
1,28,5000.0,0.0
1,28,6000.0,0.0
1,28,7000.0,0.0
1,28,8000.0,0.0
1,28,9000.0,0.0
1,28,10000.0,0.0
1,28,11000.0,0.0
1,28,12000.0,0.0
1,28,13000.0,0.0
1,28,14000.0,0.0
1,28,15000.0,0.0
1,28,16000.0,0.0
1,28,17000.0,0.0
1,28,18000.0,0.0
1,28,19000.0,0.0
1,28,20000.0,0.0
1,28,21000.0,0.0
1,28,22000.0,0.0
1,28,23000.0,0.0
1,28,24000.0,0.0
1,28,25000.0,0.0
1,28,26000.0,0.0
1,28,27000.0,0.0
1,28,28000.0,0.0
1,28,29000.0,0.0
1,28,30000.0,0.0
1,28,31000.0,0.0
1,28,32000.0,0.0
1,28,33000.0,0.0
1,28,34000.0,0.0
1,28,35000.0,0.0
1,28,36000.0,0.0
1,28,37000.0,0.0
1,28,38000.0,0.0
1,28,39000.0,0.0
1,28,40000.0,0.0
1,28,41000.0,0.0
1,28,42000.0,0.0
1,28,43000.0,0.0
1,28,44000.0,0.0
1,28,45000.0,0.0
1,28,46000.0,0.0
1,28,47000.0,0.0
1,28,48000.0,0.0
1,28,49000.0,0.0
1,28,50000.0,0.0
1,29,5000.0,0.0
1,29,6000.0,0.0
1,29,7000.0,0.0
1,29,8000.0,0.0
1,29,9000.0,0.0
1,29,10000.0,0.0
1,29,11000.0,0.0
1,29,12000.0,0.0
1,29,13000.0,0.0
1,29,14000.0,0.0
1,29,15000.0,0.0
1,29,16000.0,0.0
1,29,17000.0,0.0
1,29,18000.0,0.0
1,29,19000.0,0.0
1,29,20000.0,0.0
1,29,21000.0,0.0
1,29,22000.0,0.0
1,29,23000.0,0.0
1,29,24000.0,0.0
1,29,25000.0,0.0
1,29,26000.0,0.0
1,29,27000.0,0.0
1,29,28000.0,0.0
1,29,29000.0,0.0
1,29,30000.0,0.0
1,29,31000.0,0.0
1,29,32000.0,0.0
1,29,33000.0,0.0
1,29,34000.0,2.0
1,29,35000.0,2.0
1,29,36000.0,2.0
1,29,37000.0,2.0
1,29,38000.0,2.0
1,29,39000.0,2.0
1,29,40000.0,2.0
1,29,41000.0,2.0
1,29,42000.0,0.0
1,29,43000.0,0.0
1,29,44000.0,0.0
1,29,45000.0,0.0
1,29,46000.0,0.0
1,29,47000.0,0.0
1,29,48000.0,0.0
1,29,49000.0,0.0
1,29,50000.0,0.0
1,30,5000.0,0.0
1,30,6000.0,0.0
1,30,7000.0,0.0
1,30,8000.0,0.0
1,30,9000.0,0.0
1,30,10000.0,2.0
1,30,11000.0,2.0
1,30,12000.0,0.0
1,30,13000.0,0.0
1,30,14000.0,0.0
1,30,15000.0,0.0
1,30,16000.0,0.0
1,30,17000.0,0.0
1,30,18000.0,0.0
1,30,19000.0,0.0
1,30,20000.0,0.0
1,30,21000.0,0.0
1,30,22000.0,0.0
1,30,23000.0,0.0
1,30,24000.0,0.0
1,30,25000.0,0.0
1,30,26000.0,0.0
1,30,27000.0,0.0
1,30,28000.0,0.0
1,30,29000.0,0.0
1,30,30000.0,0.0
1,30,31000.0,0.0
1,30,32000.0,0.0
1,30,33000.0,0.0
1,30,34000.0,0.0
1,30,35000.0,0.0
1,30,36000.0,0.0
1,30,37000.0,0.0
1,30,38000.0,0.0
1,30,39000.0,0.0
1,30,40000.0,0.0
1,30,41000.0,0.0
1,30,42000.0,0.0
1,30,43000.0,0.0
1,30,44000.0,0.0
1,30,45000.0,0.0
1,30,46000.0,0.0
1,30,47000.0,0.0
1,30,48000.0,0.0
1,30,49000.0,0.0
1,30,50000.0,0.0
1,31,5000.0,0.0
1,31,6000.0,0.0
1,31,7000.0,0.0
1,31,8000.0,0.0
1,31,9000.0,0.0
1,31,10000.0,0.0
1,31,11000.0,0.0
1,31,12000.0,0.0
1,31,13000.0,0.0
1,31,14000.0,0.0
1,31,15000.0,0.0
1,31,16000.0,0.0
1,31,17000.0,0.0
1,31,18000.0,0.0
1,31,19000.0,0.0
1,31,20000.0,0.0
1,31,21000.0,0.0
1,31,22000.0,0.0
1,31,23000.0,0.0
1,31,24000.0,0.0
1,31,25000.0,0.0
1,31,26000.0,0.0
1,31,27000.0,0.0
1,31,28000.0,0.0
1,31,29000.0,0.0
1,31,30000.0,0.0
1,31,31000.0,0.0
1,31,32000.0,0.0
1,31,33000.0,0.0
1,31,34000.0,0.0
1,31,35000.0,0.0
1,31,36000.0,0.0
1,31,37000.0,0.0
1,31,38000.0,0.0
1,31,39000.0,0.0
1,31,40000.0,0.0
1,31,41000.0,0.0
1,31,42000.0,0.0
1,31,43000.0,0.0
1,31,44000.0,0.0
1,31,45000.0,0.0
1,31,46000.0,0.0
1,31,47000.0,0.0
1,31,48000.0,0.0
1,31,49000.0,0.0
1,31,50000.0,0.0
1,32,5000.0,2.0
1,32,6000.0,2.0
1,32,7000.0,2.0
1,32,8000.0,2.0
1,32,9000.0,2.0
1,32,10000.0,2.0
1,32,11000.0,2.0
1,32,12000.0,0.0
1,32,13000.0,0.0
1,32,14000.0,0.0
1,32,15000.0,0.0
1,32,16000.0,0.0
1,32,17000.0,0.0
1,32,18000.0,0.0
1,32,19000.0,0.0
1,32,20000.0,0.0
1,32,21000.0,0.0
1,32,22000.0,0.0
1,32,23000.0,0.0
1,32,24000.0,2.0
1,32,25000.0,2.0
1,32,26000.0,2.0
1,32,27000.0,2.0
1,32,28000.0,2.0
1,32,29000.0,2.0
1,32,30000.0,2.0
1,32,31000.0,2.0
1,32,32000.0,0.0
1,32,33000.0,0.0
1,32,34000.0,0.0
1,32,35000.0,0.0
1,32,36000.0,0.0
1,32,37000.0,0.0
1,32,38000.0,0.0
1,32,39000.0,0.0
1,32,40000.0,0.0
1,32,41000.0,0.0
1,32,42000.0,0.0
1,32,43000.0,0.0
1,32,44000.0,2.0
1,32,45000.0,2.0
1,32,46000.0,2.0
1,32,47000.0,2.0
1,32,48000.0,2.0
1,32,49000.0,2.0
1,32,50000.0,2.0
1,33,5000.0,2.0
1,33,6000.0,2.0
1,33,7000.0,2.0
1,33,8000.0,2.0
1,33,9000.0,2.0
1,33,10000.0,2.0
1,33,11000.0,2.0
1,33,12000.0,0.0
1,33,13000.0,0.0
1,33,14000.0,0.0
1,33,15000.0,0.0
1,33,16000.0,0.0
1,33,17000.0,0.0
1,33,18000.0,0.0
1,33,19000.0,0.0
1,33,20000.0,0.0
1,33,21000.0,0.0
1,33,22000.0,0.0
1,33,23000.0,0.0
1,33,24000.0,0.0
1,33,25000.0,0.0
1,33,26000.0,0.0
1,33,27000.0,0.0
1,33,28000.0,0.0
1,33,29000.0,0.0
1,33,30000.0,0.0
1,33,31000.0,0.0
1,33,32000.0,0.0
1,33,33000.0,0.0
1,33,34000.0,0.0
1,33,35000.0,0.0
1,33,36000.0,0.0
1,33,37000.0,0.0
1,33,38000.0,0.0
1,33,39000.0,0.0
1,33,40000.0,0.0
1,33,41000.0,0.0
1,33,42000.0,0.0
1,33,43000.0,0.0
1,33,44000.0,0.0
1,33,45000.0,0.0
1,33,46000.0,0.0
1,33,47000.0,0.0
1,33,48000.0,0.0
1,33,49000.0,0.0
1,33,50000.0,0.0
1,34,5000.0,0.0
1,34,6000.0,0.0
1,34,7000.0,0.0
1,34,8000.0,0.0
1,34,9000.0,0.0
1,34,10000.0,0.0
1,34,11000.0,0.0
1,34,12000.0,0.0
1,34,13000.0,0.0
1,34,14000.0,0.0
1,34,15000.0,0.0
1,34,16000.0,0.0
1,34,17000.0,0.0
1,34,18000.0,0.0
1,34,19000.0,0.0
1,34,20000.0,0.0
1,34,21000.0,0.0
1,34,22000.0,0.0
1,34,23000.0,0.0
1,34,24000.0,0.0
1,34,25000.0,0.0
1,34,26000.0,0.0
1,34,27000.0,0.0
1,34,28000.0,0.0
1,34,29000.0,0.0
1,34,30000.0,0.0
1,34,31000.0,2.0
1,34,32000.0,0.0
1,34,33000.0,0.0
1,34,34000.0,0.0
1,34,35000.0,0.0
1,34,36000.0,0.0
1,34,37000.0,0.0
1,34,38000.0,0.0
1,34,39000.0,0.0
1,34,40000.0,0.0
1,34,41000.0,0.0
1,34,42000.0,0.0
1,34,43000.0,0.0
1,34,44000.0,0.0
1,34,45000.0,0.0
1,34,46000.0,0.0
1,34,47000.0,0.0
1,34,48000.0,0.0
1,34,49000.0,0.0
1,34,50000.0,0.0
1,35,5000.0,0.0
1,35,6000.0,0.0
1,35,7000.0,0.0
1,35,8000.0,0.0
1,35,9000.0,0.0
1,35,10000.0,0.0
1,35,11000.0,0.0
1,35,12000.0,0.0
1,35,13000.0,0.0
1,35,14000.0,0.0
1,35,15000.0,0.0
1,35,16000.0,0.0
1,35,17000.0,0.0
1,35,18000.0,0.0
1,35,19000.0,0.0
1,35,20000.0,0.0
1,35,21000.0,2.0
1,35,22000.0,0.0
1,35,23000.0,0.0
1,35,24000.0,0.0
1,35,25000.0,0.0
1,35,26000.0,0.0
1,35,27000.0,0.0
1,35,28000.0,0.0
1,35,29000.0,0.0
1,35,30000.0,0.0
1,35,31000.0,0.0
1,35,32000.0,0.0
1,35,33000.0,0.0
1,35,34000.0,0.0
1,35,35000.0,0.0
1,35,36000.0,0.0
1,35,37000.0,0.0
1,35,38000.0,0.0
1,35,39000.0,0.0
1,35,40000.0,0.0
1,35,41000.0,0.0
1,35,42000.0,0.0
1,35,43000.0,0.0
1,35,44000.0,0.0
1,35,45000.0,0.0
1,35,46000.0,0.0
1,35,47000.0,0.0
1,35,48000.0,0.0
1,35,49000.0,0.0
1,35,50000.0,0.0
1,36,5000.0,0.0
1,36,6000.0,0.0
1,36,7000.0,0.0
1,36,8000.0,0.0
1,36,9000.0,0.0
1,36,10000.0,0.0
1,36,11000.0,0.0
1,36,12000.0,0.0
1,36,13000.0,0.0
1,36,14000.0,0.0
1,36,15000.0,0.0
1,36,16000.0,0.0
1,36,17000.0,0.0
1,36,18000.0,0.0
1,36,19000.0,0.0
1,36,20000.0,0.0
1,36,21000.0,0.0
1,36,22000.0,0.0
1,36,23000.0,0.0
1,36,24000.0,0.0
1,36,25000.0,0.0
1,36,26000.0,0.0
1,36,27000.0,0.0
1,36,28000.0,0.0
1,36,29000.0,0.0
1,36,30000.0,0.0
1,36,31000.0,0.0
1,36,32000.0,0.0
1,36,33000.0,0.0
1,36,34000.0,0.0
1,36,35000.0,0.0
1,36,36000.0,0.0
1,36,37000.0,0.0
1,36,38000.0,0.0
1,36,39000.0,2.0
1,36,40000.0,2.0
1,36,41000.0,2.0
1,36,42000.0,0.0
1,36,43000.0,0.0
1,36,44000.0,0.0
1,36,45000.0,0.0
1,36,46000.0,0.0
