rep,host,t,Rc
1,34,28000.0,0.0
1,34,29000.0,0.0
1,34,30000.0,0.0
1,34,31000.0,0.0
1,34,32000.0,0.0
1,34,33000.0,0.0
1,34,34000.0,0.0
1,34,35000.0,0.0
1,34,36000.0,0.0
1,34,37000.0,0.0
1,34,38000.0,0.0
1,34,39000.0,0.0
1,34,40000.0,0.0
1,34,41000.0,0.0
1,34,42000.0,0.0
1,34,43000.0,0.0
1,34,44000.0,0.0
1,34,45000.0,0.0
1,34,46000.0,0.0
1,34,47000.0,0.0
1,34,48000.0,0.0
1,34,49000.0,0.0
1,34,50000.0,0.0
1,35,5000.0,0.0
1,35,6000.0,0.0
1,35,7000.0,0.0
1,35,8000.0,0.0
1,35,9000.0,0.0
1,35,10000.0,0.0
1,35,11000.0,0.0
1,35,12000.0,0.0
1,35,13000.0,0.0
1,35,14000.0,0.0
1,35,15000.0,0.0
1,35,16000.0,0.0
1,35,17000.0,0.0
1,35,18000.0,0.0
1,35,19000.0,0.0
1,35,20000.0,0.0
1,35,21000.0,0.0
1,35,22000.0,0.0
1,35,23000.0,0.0
1,35,24000.0,0.0
1,35,25000.0,0.0
1,35,26000.0,0.0
1,35,27000.0,0.0
1,35,28000.0,2.0
1,35,29000.0,2.0
1,35,30000.0,2.0
1,35,31000.0,2.0
1,35,32000.0,0.0
1,35,33000.0,0.0
1,35,34000.0,0.0
1,35,35000.0,0.0
1,35,36000.0,0.0
1,35,37000.0,0.0
1,35,38000.0,0.0
1,35,39000.0,0.0
1,35,40000.0,0.0
1,35,41000.0,0.0
1,35,42000.0,0.0
1,35,43000.0,0.0
1,35,44000.0,0.0
1,35,45000.0,0.0
1,35,46000.0,0.0
1,35,47000.0,0.0
1,35,48000.0,0.0
1,35,49000.0,0.0
1,35,50000.0,0.0
1,36,5000.0,0.0
1,36,6000.0,2.0
1,36,7000.0,2.0
1,36,8000.0,2.0
1,36,9000.0,2.0
1,36,10000.0,2.0
1,36,11000.0,2.0
1,36,12000.0,0.0
1,36,13000.0,0.0
1,36,14000.0,0.0
1,36,15000.0,0.0
1,36,16000.0,0.0
1,36,17000.0,0.0
1,36,18000.0,0.0
1,36,19000.0,0.0
1,36,20000.0,0.0
1,36,21000.0,0.0
1,36,22000.0,0.0
1,36,23000.0,0.0
1,36,24000.0,0.0
1,36,25000.0,0.0
1,36,26000.0,0.0
1,36,27000.0,0.0
1,36,28000.0,0.0
1,36,29000.0,0.0
1,36,30000.0,0.0
1,36,31000.0,0.0
1,36,32000.0,0.0
1,36,33000.0,0.0
1,36,34000.0,0.0
1,36,35000.0,0.0
1,36,36000.0,0.0
1,36,37000.0,0.0
1,36,38000.0,0.0
1,36,39000.0,2.0
1,36,40000.0,2.0
1,36,41000.0,2.0
1,36,42000.0,0.0
1,36,43000.0,0.0
1,36,44000.0,0.0
1,36,45000.0,0.0
1,36,46000.0,0.0
1,36,47000.0,0.0
1,36,48000.0,0.0
1,36,49000.0,0.0
1,36,50000.0,0.0
1,37,5000.0,0.0
1,37,6000.0,2.0
1,37,7000.0,2.0
1,37,8000.0,2.0
1,37,9000.0,2.0
1,37,10000.0,2.0
1,37,11000.0,2.0
1,37,12000.0,0.0
1,37,13000.0,0.0
1,37,14000.0,0.0
1,37,15000.0,0.0
1,37,16000.0,0.0
1,37,17000.0,0.0
1,37,18000.0,0.0
1,37,19000.0,0.0
1,37,20000.0,0.0
1,37,21000.0,0.0
1,37,22000.0,0.0
1,37,23000.0,0.0
1,37,24000.0,0.0
1,37,25000.0,0.0
1,37,26000.0,0.0
1,37,27000.0,0.0
1,37,28000.0,0.0
1,37,29000.0,0.0
1,37,30000.0,0.0
1,37,31000.0,0.0
1,37,32000.0,0.0
1,37,33000.0,0.0
1,37,34000.0,0.0
1,37,35000.0,2.0
1,37,36000.0,2.0
1,37,37000.0,2.0
1,37,38000.0,2.0
1,37,39000.0,2.0
1,37,40000.0,2.0
1,37,41000.0,2.0
1,37,42000.0,0.0
1,37,43000.0,0.0
1,37,44000.0,0.0
1,37,45000.0,0.0
1,37,46000.0,0.0
1,37,47000.0,0.0
1,37,48000.0,0.0
1,37,49000.0,0.0
1,37,50000.0,0.0
1,38,5000.0,0.0
1,38,6000.0,0.0
1,38,7000.0,0.0
1,38,8000.0,0.0
1,38,9000.0,0.0
1,38,10000.0,0.0
1,38,11000.0,0.0
1,38,12000.0,0.0
1,38,13000.0,0.0
1,38,14000.0,0.0
1,38,15000.0,0.0
1,38,16000.0,0.0
1,38,17000.0,0.0
1,38,18000.0,0.0
1,38,19000.0,0.0
1,38,20000.0,0.0
1,38,21000.0,0.0
1,38,22000.0,0.0
1,38,23000.0,0.0
1,38,24000.0,0.0
1,38,25000.0,0.0
1,38,26000.0,0.0
1,38,27000.0,0.0
1,38,28000.0,0.0
1,38,29000.0,0.0
1,38,30000.0,0.0
1,38,31000.0,0.0
1,38,32000.0,0.0
1,38,33000.0,0.0
1,38,34000.0,0.0
1,38,35000.0,0.0
1,38,36000.0,0.0
1,38,37000.0,0.0
1,38,38000.0,0.0
1,38,39000.0,0.0
1,38,40000.0,0.0
1,38,41000.0,0.0
1,38,42000.0,0.0
1,38,43000.0,0.0
1,38,44000.0,0.0
1,38,45000.0,0.0
1,38,46000.0,0.0
1,38,47000.0,0.0
1,38,48000.0,0.0
1,38,49000.0,0.0
1,38,50000.0,0.0
1,39,5000.0,0.0
1,39,6000.0,0.0
1,39,7000.0,0.0
1,39,8000.0,0.0
1,39,9000.0,0.0
1,39,10000.0,0.0
1,39,11000.0,0.0
1,39,12000.0,0.0
1,39,13000.0,0.0
1,39,14000.0,0.0
1,39,15000.0,0.0
1,39,16000.0,2.0
1,39,17000.0,2.0
1,39,18000.0,2.0
1,39,19000.0,2.0
1,39,20000.0,2.0
1,39,21000.0,2.0
1,39,22000.0,0.0
1,39,23000.0,0.0
1,39,24000.0,0.0
1,39,25000.0,0.0
1,39,26000.0,0.0
1,39,27000.0,0.0
1,39,28000.0,0.0
1,39,29000.0,0.0
1,39,30000.0,0.0
1,39,31000.0,0.0
1,39,32000.0,0.0
1,39,33000.0,0.0
1,39,34000.0,0.0
1,39,35000.0,0.0
1,39,36000.0,0.0
1,39,37000.0,0.0
1,39,38000.0,0.0
1,39,39000.0,0.0
1,39,40000.0,0.0
1,39,41000.0,0.0
1,39,42000.0,0.0
1,39,43000.0,0.0
1,39,44000.0,0.0
1,39,45000.0,0.0
1,39,46000.0,0.0
1,39,47000.0,0.0
1,39,48000.0,0.0
1,39,49000.0,0.0
1,39,50000.0,0.0
1,40,5000.0,0.0
1,40,6000.0,0.0
1,40,7000.0,0.0
1,40,8000.0,0.0
1,40,9000.0,0.0
1,40,10000.0,0.0
1,40,11000.0,0.0
1,40,12000.0,0.0
1,40,13000.0,0.0
1,40,14000.0,0.0
1,40,15000.0,0.0
1,40,16000.0,0.0
1,40,17000.0,0.0
1,40,18000.0,0.0
1,40,19000.0,0.0
1,40,20000.0,0.0
1,40,21000.0,0.0
1,40,22000.0,0.0
1,40,23000.0,0.0
1,40,24000.0,0.0
1,40,25000.0,0.0
1,40,26000.0,0.0
1,40,27000.0,0.0
1,40,28000.0,0.0
1,40,29000.0,0.0
1,40,30000.0,0.0
1,40,31000.0,0.0
1,40,32000.0,0.0
1,40,33000.0,0.0
1,40,34000.0,0.0
1,40,35000.0,0.0
1,40,36000.0,2.0
1,40,37000.0,2.0
1,40,38000.0,2.0
1,40,39000.0,2.0
1,40,40000.0,2.0
1,40,41000.0,2.0
1,40,42000.0,0.0
1,40,43000.0,0.0
1,40,44000.0,0.0
1,40,45000.0,0.0
1,40,46000.0,0.0
1,40,47000.0,0.0
1,40,48000.0,0.0
1,40,49000.0,0.0
1,40,50000.0,0.0
1,41,5000.0,0.0
1,41,6000.0,0.0
1,41,7000.0,0.0
1,41,8000.0,0.0
1,41,9000.0,0.0
1,41,10000.0,0.0
1,41,11000.0,0.0
1,41,12000.0,0.0
1,41,13000.0,0.0
1,41,14000.0,0.0
1,41,15000.0,0.0
1,41,16000.0,0.0
1,41,17000.0,0.0
1,41,18000.0,0.0
1,41,19000.0,0.0
1,41,20000.0,0.0
1,41,21000.0,0.0
1,41,22000.0,0.0
1,41,23000.0,2.0
1,41,24000.0,2.0
1,41,25000.0,2.0
1,41,26000.0,2.0
1,41,27000.0,2.0
1,41,28000.0,2.0
1,41,29000.0,2.0
1,41,30000.0,2.0
1,41,31000.0,2.0
1,41,32000.0,0.0
1,41,33000.0,0.0
1,41,34000.0,0.0
1,41,35000.0,0.0
1,41,36000.0,0.0
1,41,37000.0,0.0
1,41,38000.0,0.0
1,41,39000.0,0.0
1,41,40000.0,0.0
1,41,41000.0,0.0
1,41,42000.0,0.0
1,41,43000.0,0.0
1,41,44000.0,0.0
1,41,45000.0,0.0
1,41,46000.0,0.0
1,41,47000.0,0.0
1,41,48000.0,0.0
1,41,49000.0,0.0
1,41,50000.0,0.0
1,42,5000.0,0.0
1,42,6000.0,0.0
1,42,7000.0,0.0
1,42,8000.0,0.0
1,42,9000.0,0.0
1,42,10000.0,0.0
1,42,11000.0,0.0
1,42,12000.0,0.0
1,42,13000.0,0.0
1,42,14000.0,0.0
1,42,15000.0,0.0
1,42,16000.0,2.0
1,42,17000.0,2.0
1,42,18000.0,2.0
1,42,19000.0,2.0
1,42,20000.0,2.0
1,42,21000.0,2.0
1,42,22000.0,0.0
1,42,23000.0,0.0
1,42,24000.0,0.0
1,42,25000.0,0.0
1,42,26000.0,0.0
1,42,27000.0,0.0
1,42,28000.0,0.0
1,42,29000.0,0.0
1,42,30000.0,0.0
1,42,31000.0,0.0
1,42,32000.0,0.0
1,42,33000.0,0.0
1,42,34000.0,0.0
1,42,35000.0,0.0
1,42,36000.0,0.0
1,42,37000.0,0.0
1,42,38000.0,0.0
1,42,39000.0,0.0
1,42,40000.0,0.0
1,42,41000.0,0.0
1,42,42000.0,0.0
1,42,43000.0,0.0
1,42,44000.0,0.0
1,42,45000.0,0.0
1,42,46000.0,0.0
1,42,47000.0,0.0
1,42,48000.0,0.0
1,42,49000.0,0.0
1,42,50000.0,0.0
1,43,5000.0,0.0
1,43,6000.0,0.0
1,43,7000.0,0.0
1,43,8000.0,0.0
1,43,9000.0,0.0
1,43,10000.0,0.0
1,43,11000.0,0.0
1,43,12000.0,0.0
1,43,13000.0,0.0
1,43,14000.0,0.0
1,43,15000.0,0.0
1,43,16000.0,0.0
1,43,17000.0,0.0
1,43,18000.0,0.0
1,43,19000.0,0.0
1,43,20000.0,0.0
1,43,21000.0,0.0
1,43,22000.0,0.0
1,43,23000.0,0.0
1,43,24000.0,0.0
1,43,25000.0,0.0
1,43,26000.0,0.0
1,43,27000.0,0.0
1,43,28000.0,0.0
1,43,29000.0,0.0
1,43,30000.0,0.0
1,43,31000.0,0.0
1,43,32000.0,0.0
1,43,33000.0,0.0
1,43,34000.0,0.0
1,43,35000.0,0.0
1,43,36000.0,0.0
1,43,37000.0,0.0
1,43,38000.0,0.0
1,43,39000.0,0.0
1,43,40000.0,0.0
1,43,41000.0,0.0
1,43,42000.0,0.0
1,43,43000.0,0.0
1,43,44000.0,0.0
1,43,45000.0,0.0
1,43,46000.0,0.0
1,43,47000.0,0.0
1,43,48000.0,0.0
1,43,49000.0,0.0
1,43,50000.0,0.0
1,44,5000.0,2.0
1,44,6000.0,2.0
1,44,7000.0,2.0
1,44,8000.0,2.0
1,44,9000.0,2.0
1,44,10000.0,2.0
1,44,11000.0,2.0
1,44,12000.0,0.0
1,44,13000.0,0.0
1,44,14000.0,0.0
1,44,15000.0,0.0
1,44,16000.0,0.0
1,44,17000.0,0.0
1,44,18000.0,0.0
1,44,19000.0,0.0
1,44,20000.0,0.0
1,44,21000.0,0.0
1,44,22000.0,0.0
1,44,23000.0,0.0
1,44,24000.0,0.0
1,44,25000.0,0.0
1,44,26000.0,0.0
1,44,27000.0,0.0
1,44,28000.0,0.0
1,44,29000.0,0.0
1,44,30000.0,0.0
1,44,31000.0,2.0
1,44,32000.0,0.0
1,44,33000.0,0.0
1,44,34000.0,0.0
1,44,35000.0,0.0
1,44,36000.0,0.0
1,44,37000.0,0.0
1,44,38000.0,0.0
1,44,39000.0,0.0
1,44,40000.0,0.0
1,44,41000.0,0.0
1,44,42000.0,0.0
1,44,43000.0,0.0
1,44,44000.0,0.0
1,44,45000.0,0.0
1,44,46000.0,0.0
1,44,47000.0,0.0
1,44,48000.0,0.0
1,44,49000.0,0.0
1,44,50000.0,0.0
1,45,5000.0,0.0
1,45,6000.0,0.0
1,45,7000.0,0.0
1,45,8000.0,0.0
1,45,9000.0,0.0
1,45,10000.0,0.0
1,45,11000.0,0.0
1,45,12000.0,0.0
1,45,13000.0,0.0
1,45,14000.0,0.0
1,45,15000.0,0.0
1,45,16000.0,0.0
1,45,17000.0,0.0
1,45,18000.0,0.0
1,45,19000.0,0.0
1,45,20000.0,0.0
1,45,21000.0,0.0
1,45,22000.0,0.0
1,45,23000.0,0.0
1,45,24000.0,0.0
1,45,25000.0,0.0
1,45,26000.0,0.0
1,45,27000.0,0.0
1,45,28000.0,0.0
1,45,29000.0,0.0
1,45,30000.0,0.0
1,45,31000.0,0.0
1,45,32000.0,0.0
1,45,33000.0,0.0
1,45,34000.0,0.0
1,45,35000.0,0.0
1,45,36000.0,0.0
1,45,37000.0,0.0
1,45,38000.0,0.0
1,45,39000.0,0.0
1,45,40000.0,0.0
1,45,41000.0,0.0
1,45,42000.0,0.0
1,45,43000.0,0.0
1,45,44000.0,0.0
1,45,45000.0,0.0
1,45,46000.0,0.0
1,45,47000.0,0.0
1,45,48000.0,0.0
1,45,49000.0,0.0
1,45,50000.0,0.0
1,46,5000.0,0.0
1,46,6000.0,0.0
1,46,7000.0,0.0
1,46,8000.0,0.0
1,46,9000.0,0.0
1,46,10000.0,0.0
1,46,11000.0,0.0
1,46,12000.0,0.0
1,46,13000.0,0.0
1,46,14000.0,0.0
1,46,15000.0,0.0
1,46,16000.0,0.0
1,46,17000.0,0.0
1,46,18000.0,0.0
1,46,19000.0,0.0
1,46,20000.0,0.0
1,46,21000.0,0.0
1,46,22000.0,0.0
1,46,23000.0,0.0
1,46,24000.0,0.0
1,46,25000.0,0.0
1,46,26000.0,0.0
1,46,27000.0,0.0
1,46,28000.0,0.0
1,46,29000.0,0.0
1,46,30000.0,0.0
1,46,31000.0,0.0
1,46,32000.0,0.0
1,46,33000.0,0.0
1,46,34000.0,0.0
1,46,35000.0,0.0
1,46,36000.0,0.0
1,46,37000.0,0.0
1,46,38000.0,0.0
1,46,39000.0,0.0
1,46,40000.0,0.0
1,46,41000.0,0.0
1,46,42000.0,0.0
1,46,43000.0,0.0
1,46,44000.0,0.0
1,46,45000.0,0.0
1,46,46000.0,0.0
1,46,47000.0,0.0
1,46,48000.0,0.0
1,46,49000.0,0.0
1,46,50000.0,0.0
1,47,5000.0,0.0
1,47,6000.0,0.0
1,47,7000.0,0.0
1,47,8000.0,0.0
1,47,9000.0,0.0
1,47,10000.0,0.0
1,47,11000.0,0.0
1,47,12000.0,0.0
1,47,13000.0,0.0
1,47,14000.0,0.0
1,47,15000.0,0.0
1,47,16000.0,0.0
1,47,17000.0,0.0
1,47,18000.0,0.0
1,47,19000.0,0.0
1,47,20000.0,0.0
1,47,21000.0,0.0
1,47,22000.0,0.0
1,47,23000.0,0.0
1,47,24000.0,0.0
1,47,25000.0,0.0
1,47,26000.0,0.0
1,47,27000.0,0.0
1,47,28000.0,0.0
1,47,29000.0,0.0
1,47,30000.0,0.0
1,47,31000.0,0.0
1,47,32000.0,0.0
1,47,33000.0,0.0
1,47,34000.0,0.0
1,47,35000.0,0.0
1,47,36000.0,0.0
1,47,37000.0,0.0
1,47,38000.0,0.0
1,47,39000.0,0.0
1,47,40000.0,0.0
1,47,41000.0,0.0
1,47,42000.0,0.0
1,47,43000.0,0.0
1,47,44000.0,0.0
1,47,45000.0,0.0
1,47,46000.0,0.0
1,47,47000.0,0.0
1,47,48000.0,0.0
1,47,49000.0,0.0
1,47,50000.0,0.0
1,48,5000.0,0.0
1,48,6000.0,0.0
1,48,7000.0,0.0
1,48,8000.0,0.0
1,48,9000.0,0.0
1,48,10000.0,0.0
1,48,11000.0,0.0
1,48,12000.0,0.0
1,48,13000.0,0.0
1,48,14000.0,0.0
1,48,15000.0,0.0
1,48,16000.0,0.0
1,48,17000.0,0.0
1,48,18000.0,0.0
1,48,19000.0,0.0
1,48,20000.0,0.0
1,48,21000.0,0.0
1,48,22000.0,0.0
1,48,23000.0,0.0
1,48,24000.0,0.0
1,48,25000.0,0.0
1,48,26000.0,0.0
1,48,27000.0,0.0
1,48,28000.0,0.0
1,48,29000.0,0.0
1,48,30000.0,0.0
1,48,31000.0,0.0
1,48,32000.0,0.0
1,48,33000.0,0.0
1,48,34000.0,0.0
1,48,35000.0,0.0
1,48,36000.0,0.0
1,48,37000.0,0.0
1,48,38000.0,0.0
1,48,39000.0,0.0
1,48,40000.0,0.0
1,48,41000.0,2.0
1,48,42000.0,0.0
1,48,43000.0,0.0
1,48,44000.0,0.0
1,48,45000.0,0.0
1,48,46000.0,0.0
1,48,47000.0,0.0
1,48,48000.0,0.0
1,48,49000.0,0.0
1,48,50000.0,0.0
1,49,5000.0,0.0
1,49,6000.0,0.0
1,49,7000.0,0.0
1,49,8000.0,0.0
1,49,9000.0,0.0
1,49,10000.0,0.0
1,49,11000.0,0.0
1,49,12000.0,0.0
1,49,13000.0,0.0
1,49,14000.0,0.0
1,49,15000.0,0.0
1,49,16000.0,0.0
1,49,17000.0,0.0
1,49,18000.0,0.0
1,49,19000.0,0.0
1,49,20000.0,0.0
1,49,21000.0,0.0
1,49,22000.0,0.0
1,49,23000.0,0.0
1,49,24000.0,0.0
1,49,25000.0,0.0
1,49,26000.0,0.0
1,49,27000.0,0.0
1,49,28000.0,0.0
1,49,29000.0,0.0
1,49,30000.0,0.0
1,49,31000.0,0.0
1,49,32000.0,0.0
1,49,33000.0,0.0
1,49,34000.0,0.0
1,49,35000.0,0.0
1,49,36000.0,0.0
1,49,37000.0,0.0
1,49,38000.0,0.0
1,49,39000.0,0.0
1,49,40000.0,0.0
1,49,41000.0,0.0
1,49,42000.0,0.0
1,49,43000.0,0.0
1,49,44000.0,0.0
1,49,45000.0,0.0
1,49,46000.0,0.0
1,49,47000.0,0.0
1,49,48000.0,0.0
1,49,49000.0,0.0
1,49,50000.0,0.0
1,50,5000.0,0.0
1,50,6000.0,0.0
1,50,7000.0,0.0
1,50,8000.0,0.0
1,50,9000.0,0.0
1,50,10000.0,0.0
1,50,11000.0,0.0
1,50,12000.0,0.0
1,50,13000.0,0.0
1,50,14000.0,0.0
1,50,15000.0,0.0
1,50,16000.0,0.0
1,50,17000.0,0.0
1,50,18000.0,0.0
1,50,19000.0,0.0
1,50,20000.0,0.0
1,50,21000.0,0.0
1,50,22000.0,0.0
1,50,23000.0,0.0
1,50,24000.0,0.0
1,50,25000.0,0.0
1,50,26000.0,0.0
1,50,27000.0,0.0
1,50,28000.0,0.0
1,50,29000.0,0.0
1,50,30000.0,0.0
1,50,31000.0,0.0
1,50,32000.0,0.0
1,50,33000.0,0.0
1,50,34000.0,0.0
1,50,35000.0,0.0
1,50,36000.0,0.0
1,50,37000.0,0.0
1,50,38000.0,0.0
1,50,39000.0,0.0
1,50,40000.0,0.0
1,50,41000.0,0.0
1,50,42000.0,0.0
1,50,43000.0,0.0
1,50,44000.0,0.0
1,50,45000.0,0.0
1,50,46000.0,0.0
1,50,47000.0,2.0
1,50,48000.0,2.0
1,50,49000.0,2.0
1,50,50000.0,2.0
1,51,5000.0,0.0
1,51,6000.0,0.0
1,51,7000.0,0.0
1,51,8000.0,0.0
1,51,9000.0,0.0
1,51,10000.0,0.0
1,51,11000.0,0.0
1,51,12000.0,0.0
1,51,13000.0,0.0
1,51,14000.0,0.0
1,51,15000.0,0.0
1,51,16000.0,0.0
1,51,17000.0,0.0
1,51,18000.0,0.0
1,51,19000.0,2.0
1,51,20000.0,2.0
1,51,21000.0,2.0
1,51,22000.0,0.0
1,51,23000.0,0.0
1,51,24000.0,0.0
1,51,25000.0,0.0
1,51,26000.0,0.0
1,51,27000.0,0.0
1,51,28000.0,0.0
1,51,29000.0,0.0
1,51,30000.0,0.0
1,51,31000.0,0.0
1,51,32000.0,0.0
1,51,33000.0,0.0
1,51,34000.0,0.0
1,51,35000.0,0.0
1,51,36000.0,0.0
1,51,37000.0,0.0
1,51,38000.0,0.0
1,51,39000.0,0.0
1,51,40000.0,0.0
1,51,41000.0,0.0
1,51,42000.0,0.0
1,51,43000.0,0.0
1,51,44000.0,0.0
1,51,45000.0,0.0
1,51,46000.0,0.0
1,51,47000.0,0.0
1,51,48000.0,0.0
1,51,49000.0,0.0
1,51,50000.0,0.0
1,52,5000.0,0.0
1,52,6000.0,0.0
1,52,7000.0,0.0
1,52,8000.0,0.0
1,52,9000.0,0.0
1,52,10000.0,0.0
1,52,11000.0,0.0
1,52,12000.0,0.0
1,52,13000.0,0.0
1,52,14000.0,0.0
1,52,15000.0,0.0
1,52,16000.0,0.0
1,52,17000.0,0.0
1,52,18000.0,0.0
1,52,19000.0,0.0
1,52,20000.0,0.0
1,52,21000.0,0.0
1,52,22000.0,0.0
1,52,23000.0,0.0
1,52,24000.0,0.0
1,52,25000.0,0.0
1,52,26000.0,0.0
1,52,27000.0,2.0
1,52,28000.0,2.0
1,52,29000.0,2.0
1,52,30000.0,2.0
1,52,31000.0,2.0
1,52,32000.0,0.0
1,52,33000.0,0.0
1,52,34000.0,0.0
1,52,35000.0,0.0
1,52,36000.0,0.0
1,52,37000.0,0.0
1,52,38000.0,0.0
1,52,39000.0,0.0
1,52,40000.0,0.0
1,52,41000.0,0.0
1,52,42000.0,0.0
1,52,43000.0,0.0
1,52,44000.0,0.0
1,52,45000.0,0.0
1,52,46000.0,0.0
1,52,47000.0,0.0
1,52,48000.0,0.0
1,52,49000.0,0.0
1,52,50000.0,0.0
1,53,5000.0,0.0
1,53,6000.0,0.0
1,53,7000.0,0.0
1,53,8000.0,0.0
1,53,9000.0,0.0
1,53,10000.0,0.0
1,53,11000.0,0.0
1,53,12000.0,0.0
1,53,13000.0,0.0
1,53,14000.0,0.0
1,53,15000.0,0.0
1,53,16000.0,0.0
1,53,17000.0,0.0
1,53,18000.0,0.0
1,53,19000.0,0.0
1,53,20000.0,0.0
1,53,21000.0,0.0
1,53,22000.0,0.0
1,53,23000.0,0.0
1,53,24000.0,0.0
1,53,25000.0,0.0
1,53,26000.0,0.0
1,53,27000.0,0.0
1,53,28000.0,0.0
1,53,29000.0,0.0
1,53,30000.0,0.0
1,53,31000.0,0.0
1,53,32000.0,0.0
1,53,33000.0,0.0
1,53,34000.0,0.0
1,53,35000.0,0.0
1,53,36000.0,0.0
1,53,37000.0,0.0
1,53,38000.0,0.0
1,53,39000.0,0.0
1,53,40000.0,0.0
1,53,41000.0,0.0
1,53,42000.0,0.0
1,53,43000.0,0.0
1,53,44000.0,0.0
1,53,45000.0,0.0
1,53,46000.0,0.0
1,53,47000.0,0.0
1,53,48000.0,0.0
1,53,49000.0,0.0
1,53,50000.0,0.0
1,54,5000.0,0.0
1,54,6000.0,0.0
1,54,7000.0,0.0
1,54,8000.0,0.0
1,54,9000.0,0.0
1,54,10000.0,0.0
1,54,11000.0,0.0
1,54,12000.0,0.0
1,54,13000.0,0.0
1,54,14000.0,0.0
1,54,15000.0,0.0
1,54,16000.0,0.0
1,54,17000.0,0.0
1,54,18000.0,0.0
1,54,19000.0,0.0
1,54,20000.0,0.0
1,54,21000.0,0.0
1,54,22000.0,0.0
1,54,23000.0,0.0
1,54,24000.0,0.0
1,54,25000.0,0.0
1,54,26000.0,0.0
1,54,27000.0,0.0
1,54,28000.0,0.0
1,54,29000.0,0.0
1,54,30000.0,0.0
1,54,31000.0,0.0
1,54,32000.0,0.0
1,54,33000.0,0.0
1,54,34000.0,0.0
1,54,35000.0,0.0
1,54,36000.0,0.0
1,54,37000.0,0.0
1,54,38000.0,0.0
1,54,39000.0,0.0
1,54,40000.0,0.0
1,54,41000.0,0.0
1,54,42000.0,0.0
1,54,43000.0,0.0
1,54,44000.0,0.0
1,54,45000.0,0.0
1,54,46000.0,0.0
1,54,47000.0,0.0
1,54,48000.0,0.0
1,54,49000.0,0.0
1,54,50000.0,0.0
1,55,5000.0,0.0
1,55,6000.0,0.0
1,55,7000.0,0.0
1,55,8000.0,0.0
1,55,9000.0,0.0
1,55,10000.0,0.0
1,55,11000.0,0.0
1,55,12000.0,0.0
1,55,13000.0,0.0
1,55,14000.0,0.0
1,55,15000.0,0.0
1,55,16000.0,0.0
1,55,17000.0,0.0
1,55,18000.0,0.0
1,55,19000.0,0.0
1,55,20000.0,0.0
1,55,21000.0,0.0
1,55,22000.0,0.0
1,55,23000.0,0.0
1,55,24000.0,0.0
1,55,25000.0,0.0
1,55,26000.0,0.0
1,55,27000.0,0.0
1,55,28000.0,0.0
1,55,29000.0,0.0
1,55,30000.0,0.0
1,55,31000.0,0.0
1,55,32000.0,0.0
1,55,33000.0,0.0
1,55,34000.0,0.0
1,55,35000.0,0.0
1,55,36000.0,0.0
1,55,37000.0,0.0
1,55,38000.0,0.0
1,55,39000.0,0.0
1,55,40000.0,0.0
1,55,41000.0,0.0
1,55,42000.0,0.0
1,55,43000.0,0.0
1,55,44000.0,0.0
1,55,45000.0,0.0
1,55,46000.0,0.0
1,55,47000.0,0.0
1,55,48000.0,0.0
1,55,49000.0,0.0
1,55,50000.0,0.0
1,56,5000.0,0.0
1,56,6000.0,0.0
1,56,7000.0,0.0
1,56,8000.0,0.0
1,56,9000.0,0.0
1,56,10000.0,0.0
1,56,11000.0,0.0
1,56,12000.0,0.0
1,56,13000.0,0.0
1,56,14000.0,0.0
1,56,15000.0,0.0
1,56,16000.0,0.0
1,56,17000.0,0.0
1,56,18000.0,0.0
1,56,19000.0,0.0
1,56,20000.0,0.0
1,56,21000.0,0.0
1,56,22000.0,0.0
1,56,23000.0,0.0
1,56,24000.0,0.0
1,56,25000.0,0.0
1,56,26000.0,0.0
1,56,27000.0,0.0
1,56,28000.0,0.0
1,56,29000.0,0.0
1,56,30000.0,0.0
1,56,31000.0,0.0
1,56,32000.0,0.0
1,56,33000.0,0.0
1,56,34000.0,0.0
1,56,35000.0,0.0
1,56,36000.0,0.0
1,56,37000.0,0.0
1,56,38000.0,0.0
1,56,39000.0,0.0
1,56,40000.0,0.0
1,56,41000.0,0.0
1,56,42000.0,0.0
1,56,43000.0,0.0
1,56,44000.0,0.0
1,56,45000.0,0.0
1,56,46000.0,0.0
1,56,47000.0,0.0
1,56,48000.0,0.0
1,56,49000.0,0.0
1,56,50000.0,0.0
1,57,5000.0,0.0
1,57,6000.0,0.0
1,57,7000.0,0.0
1,57,8000.0,0.0
1,57,9000.0,0.0
1,57,10000.0,0.0
1,57,11000.0,0.0
1,57,12000.0,0.0
1,57,13000.0,0.0
1,57,14000.0,0.0
1,57,15000.0,0.0
1,57,16000.0,0.0
1,57,17000.0,0.0
1,57,18000.0,0.0
1,57,19000.0,0.0
1,57,20000.0,0.0
1,57,21000.0,0.0
1,57,22000.0,0.0
1,57,23000.0,2.0
1,57,24000.0,2.0
1,57,25000.0,2.0
1,57,26000.0,2.0
1,57,27000.0,2.0
1,57,28000.0,2.0
1,57,29000.0,2.0
1,57,30000.0,2.0
1,57,31000.0,2.0
1,57,32000.0,0.0
1,57,33000.0,0.0
1,57,34000.0,0.0
1,57,35000.0,0.0
1,57,36000.0,0.0
1,57,37000.0,0.0
1,57,38000.0,0.0
1,57,39000.0,0.0
1,57,40000.0,0.0
1,57,41000.0,0.0
1,57,42000.0,0.0
1,57,43000.0,0.0
1,57,44000.0,0.0
1,57,45000.0,0.0
